label,id
5,367
-2,1652
-16,1039
-15,8487
2,9556
-1,3140
5,9932
4,10087
5,4375
-11,8692
2,11010
-18,3097
3,8817
8,2800
-18,1005
-3,7276
4,781
-8,1291
2,10866
0,5382
2,963
5,8952
8,11562
3,473
-17,4742
-19,3285
4,2263
-10,2347
-5,11200
-3,4960
-17,6352
-8,185
-9,10512
2,10961
2,9885
-16,1478
-12,1352
-18,6359
0,5281
5,5237
-3,8725
2,1568
-6,10783
4,3085
-1,11929
2,12383
8,11400
-17,911
-15,6463
-15,7128
-2,2134
-16,7266
-13,9603
-1,11866
4,42
7,4247
-15,7979
8,2
0,2297
8,10167
-17,4217
5,5581
-12,5856
-15,8423
-14,6013
-18,951
9,3688
-1,11965
3,1356
-15,11354
-3,4843
-6,7376
9,547
4,2642
6,1776
-12,2106
-13,6979
3,7237
-16,2387
5,6551
-15,5712
6,5562
12,6507
-1,6815
9,11648
9,5592
-18,3540
-11,5140
-14,11517
-16,6316
-6,11977
9,5608
-17,7851
3,8342
-15,5913
-17,10553
-1,11660
-15,6024
7,2774
-18,1879
-17,6262
5,4666
7,70
-15,3428
8,9336
-16,7721
-5,7447
3,6945
6,7654
-19,4855
4,8986
-16,8186
3,8562
3,2430
-14,3122
-9,12347
-12,12251
-13,5461
-13,2302
-13,3607
-11,5632
3,1512
7,10765
6,9895
-1,12460
-16,4106
-14,9834
11,574
5,1629
-15,4632
6,4966
-18,4479
4,7790
8,6640
4,6542
4,5520
-1,12478
7,2465
9,826
-18,10491
-15,860
-18,11501
-16,10873
-14,5589
-16,1278
-13,7702
-3,2269
6,12421
-14,9899
4,3414
5,1842
7,2216
5,5862
-15,1013
2,11033
-10,12245
0,3284
-16,4591
-14,7377
0,5824
2,7449
-2,10710
3,2514
-5,3049
2,1093
-13,10408
-2,9055
-15,10091
6,2583
-12,7858
-16,2674
5,7609
-10,12036
-9,8679
-9,10889
-16,5329
-10,10779
1,12112
-14,5793
-16,9831
-18,9928
-9,6113
10,4765
-15,464
-16,1416
7,3362
-16,7793
-12,1418
9,1538
-11,4949
-17,1140
5,11515
-15,917
-2,11901
3,2171
-14,2299
-3,12056
4,5619
5,3947
-10,9644
0,727
0,5588
-15,4100
7,12293
7,9959
-13,6158
-14,6922
7,418
-13,1472
-13,4056
1,7475
-13,881
-6,3373
-2,1715
-3,12414
-3,12229
-14,11032
5,8746
6,10914
2,4307
3,10304
-11,741
-17,3463
6,6349
8,8545
-4,4891
-11,10665
-6,7308
-18,11260
-17,699
2,2600
-16,7862
-8,751
5,789
-15,3174
-8,3319
-2,12337
4,3867
-9,9579
5,8796
0,9476
-1,8072
-15,8709
0,5988
11,1014
10,9458
-7,165
7,1903
7,379
1,7989
6,9988
-17,622
7,7715
-14,7944
0,10105
8,3899
-5,9622
6,1891
-12,3652
3,1968
-11,12338
5,8445
1,3312
6,7111
-12,8349
-17,11074
6,6870
-17,3496
5,11935
0,10509
2,11879
-8,3448
-14,5316
-16,11504
8,12318
-5,2115
-15,12394
5,2796
-18,6233
-13,3079
-19,2208
6,10220
-14,7512
-8,2839
8,7601
-5,3782
7,6856
5,10000
-2,601
-10,3280
-19,11388
-11,3886
-16,5229
-16,2660
1,6767
4,3204
-18,1738
7,7013
-14,9447
4,164
-15,1901
10,6835
-17,11109
-4,12030
-12,9114
4,10047
-14,8297
-20,5728
5,7314
-13,6454
-11,8921
-2,12289
5,4155
-15,302
2,3066
-16,9627
-1,306
-16,11203
-14,9792
-17,5445
-19,10358
0,12307
-16,3628
4,784
-13,7855
9,2143
-1,858
-6,335
7,3302
8,7443
3,4821
-16,7588
-15,4497
-11,2344
6,4801
10,10355
-11,573
6,11844
1,262
2,9481
4,7843
4,6661
6,7856
5,4422
6,9319
-13,10671
-14,9949
4,257
-2,11674
-7,11826
1,5826
-13,692
-13,1500
8,7265
10,837
-17,2750
-10,2584
9,658
-9,12176
-16,3971
4,289
9,1609
5,4671
-16,6673
-18,2169
-14,4435
-3,2860
-1,9819
-14,5961
-16,5549
-15,2747
-17,4882
7,1353
7,873
0,1034
-13,6159
7,7467
4,2614
-10,1870
5,12443
10,9987
-17,5643
-15,4769
-1,2706
-18,10915
6,1273
-14,10617
8,2507
-17,6032
-14,10528
8,11057
-15,10849
7,177
-16,7428
5,8306
2,518
-1,12267
-15,11893
-14,2534
-14,11216
10,731
8,11840
-19,9717
7,7966
-10,4725
-13,9229
-18,7460
11,7828
-14,11611
4,10030
6,12411
-18,2705
-18,11467
-13,4970
5,8712
8,10364
0,12041
-1,6461
-8,12241
-5,5910
-4,4117
2,10490
-11,8499
-17,388
-9,9131
-12,7269
-10,584
7,11300
4,3538
-14,5112
3,5279
0,8632
7,8960
3,4822
7,10179
3,3470
-15,7477
-12,682
-11,8296
-13,2838
-12,2666
-12,5109
7,3478
-9,9198
-14,10880
3,363
7,11155
-16,6959
-15,10776
5,4824
5,7026
-11,8222
2,6047
2,770
-15,8371
-12,7224
-8,11324
2,269
-12,6189
2,5233
-17,11609
1,8879
-14,3861
-1,8385
-8,11009
-17,8351
4,10216
-16,10722
-17,2809
5,9859
4,10024
-10,10225
2,7226
4,7368
-3,6934
7,3103
0,903
6,6511
-16,4681
-15,8989
4,3309
-12,7759
3,1432
-13,12008
-18,259
5,12269
-16,8402
-11,2079
7,8974
9,2505
2,2015
5,12416
-13,3023
3,9788
-14,5498
-17,6330
4,5911
7,9572
9,1275
-18,5726
-16,5136
10,3918
5,3981
-18,2619
-13,4798
-10,330
5,5143
7,6281
-9,9112
3,5188
0,3201
-7,6793
10,10724
3,3908
10,11550
-3,1724
6,3395
2,6514
-15,2731
-2,3732
-16,7779
-18,187
-11,6129
-11,9074
3,3631
4,3569
-17,8038
-15,10410
-15,6942
6,6049
-4,6417
-15,8495
-14,2797
2,11048
-16,11289
-14,3880
3,371
-11,2799
-12,7501
6,3572
3,10345
-19,11185
-5,3991
8,1166
3,6209
-12,8911
2,7964
8,3293
3,12329
0,10782
-10,4137
2,11882
6,4
9,8486
-2,381
0,6875
11,6754
-11,444
2,5602
-15,7508
-15,5725
-13,12217
0,419
-15,2687
6,3954
1,10706
-5,7101
-13,6474
-12,7394
-1,8166
0,2529
3,10300
7,9011
5,9170
-14,3553
4,8316
5,6643
3,8564
-13,2312
9,8842
-14,10586
-12,7205
4,10926
3,10350
10,8628
2,3076
10,10963
1,1810
0,1726
-1,8880
7,6936
8,12098
0,9064
11,11248
-13,11702
-16,9542
-12,8669
-12,410
4,608
-8,9418
-8,2026
8,4744
-17,1228
5,4667
7,199
8,11593
4,5022
-14,5265
5,11846
10,5649
-10,6195
4,2768
-14,6412
10,6536
6,9427
-17,2323
6,11422
3,10954
-12,10921
-16,10989
-12,999
2,2855
8,9287
-18,1918
-1,7518
3,182
8,12362
2,10505
-13,3912
2,11717
-12,1967
-4,6779
6,4492
-13,84
6,559
3,5375
-11,4956
3,2285
11,6288
-4,407
-16,6860
-2,7840
-6,9773
-6,7708
3,4434
-12,2443
-13,2785
-17,1868
-21,2965
-15,6314
-18,7703
0,10743
3,3968
-10,6029
-3,544
-16,3565
2,2378
-15,11588
2,9866
-4,977
5,5390
-13,8844
-11,1045
3,11759
-18,6329
1,2324
1,307
-9,12089
-13,1043
0,6242
-16,2500
-16,5137
-8,8623
-14,2151
9,1693
4,11290
7,2971
-18,7773
-17,5939
2,4491
6,7083
-8,12239
4,882
5,1
2,2054
-5,461
-16,5861
-8,7651
8,2300
3,6117
1,6455
9,3507
-17,3236
11,6722
-9,316
-10,3764
-11,9267
-9,5557
-15,11924
-6,11808
-15,1132
6,333
-16,8468
8,10787
-10,1371
7,797
-15,8698
1,2334
-6,1695
-16,3393
-2,10703
-14,11722
-14,3791
-15,8015
-8,4014
10,1917
4,5107
0,944
-9,1532
-5,3711
-16,5152
-4,2703
10,2319
-13,10311
-7,11029
7,5241
-18,4454
-16,2917
-16,8254
-16,9735
-7,7184
-6,8206
-13,6135
-9,10050
-17,7749
10,1637
-12,6179
5,6825
5,1872
10,11182
-14,12445
-15,8151
-14,7604
7,5680
11,1147
-15,10336
-12,2886
-14,7216
-17,6713
4,4161
6,11165
1,11308
2,10165
-2,5993
7,6792
-14,35
-15,7140
8,2539
6,10321
6,3291
-2,1560
-17,10997
-15,6617
7,10608
2,10063
5,3011
-18,2287
6,5651
12,9955
3,10580
6,3016
6,7881
8,7625
6,10078
11,57
10,9539
-15,3246
5,5617
-11,7356
-13,10411
-16,11830
8,10261
-3,2195
-15,11903
5,4145
6,4996
-1,4696
-7,11192
-14,5269
-14,7109
7,4426
4,11571
5,995
11,7572
4,2102
-12,7405
5,7853
-16,6739
-15,12455
6,6958
-17,6717
-18,824
7,1289
4,2444
0,1036
2,1859
4,10186
-16,7174
-8,10956
8,5077
-15,5186
-13,11353
-13,10431
3,9230
0,354
-14,10314
-10,12081
-13,5174
5,7722
-14,10054
-15,1212
3,2824
6,4578
-10,7203
7,1210
6,9133
-15,8685
2,916
8,5033
9,9479
-12,8268
-14,3847
2,11886
9,7484
-14,9457
-16,4522
-17,4075
-17,11330
-17,1958
6,7035
10,12175
1,8375
-9,5032
-14,10676
-16,5920
-14,11916
-1,6248
3,5495
-17,7014
-16,7270
2,6675
5,1984
1,6091
-15,3590
-1,10929
-14,9545
-14,10052
2,11382
8,8610
-17,3100
1,11510
-15,6490
-10,3214
6,5485
10,11533
2,9393
-14,1065
7,7153
0,126
0,4478
5,3057
8,4797
6,10011
-9,9650
-13,4306
-10,9853
9,11335
-13,9951
5,9997
-8,8167
-15,6537
-15,787
8,11286
-17,1999
4,8434
8,2484
-14,5009
8,9941
5,8970
4,11776
-3,12026
7,2474
6,2560
6,7252
7,8228
-16,5474
8,1457
4,5819
6,5376
-15,6146
-9,1517
-14,414
-13,4277
-13,8188
-11,5763
-10,12148
-18,7513
1,9030
9,5242
7,10458
3,10280
-13,9163
-17,10334
10,2759
-2,3914
-20,272
-18,4169
5,750
7,7975
7,7189
-15,2608
-17,8363
-3,11095
-1,8959
-12,9877
8,6802
-5,11672
-1,11337
-15,11653
1,4698
-15,1060
-7,4918
-14,2454
-3,744
-5,9781
5,8572
-16,7019
2,8648
-14,8210
-15,5055
-5,6747
-13,1548
-16,7478
7,1342
10,1136
-16,10062
-16,6639
-15,4105
-13,6584
7,12332
-16,7972
4,8064
2,8395
-17,3199
4,1686
8,2990
6,4782
8,7502
4,9132
-15,5830
-7,86
5,2061
10,3410
-4,10391
4,6766
12,9275
0,2398
-13,5401
-16,8446
-1,4924
-5,7289
-16,4703
5,11449
-3,8473
-13,1229
-13,1900
2,7352
-2,2153
-11,2392
4,7921
3,10168
3,9334
-15,7380
6,9357
-2,10190
3,3761
-12,8546
-5,11161
-2,11476
10,282
1,11237
-13,6296
-14,8900
6,2988
-14,2449
-4,1263
-16,10749
7,6895
-14,7050
5,12348
2,7390
-12,5814
6,4071
7,531
7,4024
4,10587
-4,7527
2,6794
-15,3008
-16,6562
-14,8639
6,1547
-13,3472
-13,2849
-2,756
-16,7369
-14,1804
1,571
-14,11375
-12,961
4,6953
-14,5907
-17,5800
-15,308
8,8683
-8,10960
-20,8502
5,12055
4,7658
-14,9693
3,12472
-12,4284
-12,5996
9,12476
6,11938
7,7168
9,5443
-17,4740
-13,4900
-18,1118
8,85
5,853
6,667
1,480
-19,11059
4,6121
-15,7739
2,5089
-18,11858
-11,10726
-6,1485
9,6321
-15,11745
3,3245
5,11089
-10,1133
-10,10392
9,10039
9,5060
-5,2277
6,11281
-3,11079
-13,1341
-2,2286
6,7131
7,11814
-3,6858
2,879
3,6868
3,3550
0,11895
7,7534
6,8651
-15,4093
10,1762
-4,1592
6,11437
2,3195
6,8305
11,83
1,10029
-16,6634
3,10659
4,88
-14,10878
-8,2764
-15,4697
-3,6239
-15,4364
-6,1784
8,358
-17,12034
8,5271
1,4026
7,816
-14,7805
-17,1721
-14,6033
-16,5535
-14,7762
6,8205
-11,2708
4,8051
-4,12415
-19,9562
-13,588
-16,771
4,9416
-13,2076
12,3134
7,3945
-14,5702
2,10285
7,3917
-17,611
6,3468
5,5526
3,7738
-16,11355
-1,1327
3,7002
3,3522
-16,10950
2,8088
1,1389
-17,10521
-16,11076
-14,3168
-10,12221
-18,3547
-13,12205
4,3229
4,9177
3,768
3,11575
-7,10923
-15,1266
3,9714
-16,6851
-4,8738
8,6389
-2,4916
-11,8036
5,1564
-5,10637
10,3052
-16,8002
5,5449
-12,3865
-15,2118
-17,7802
10,9657
-13,12276
6,9139
4,5273
7,2086
5,2136
3,9354
-16,38
-16,4201
-15,6369
6,11356
-13,3186
-12,2172
-15,454
-3,5494
5,7554
4,9992
5,7660
-1,8164
7,11642
-14,2734
1,655
-13,2047
12,10857
-9,9730
-14,9810
-18,9881
-19,3473
-5,11930
6,9940
-10,7160
-15,9780
-16,8810
-17,2780
4,9375
-15,4448
-14,10376
-13,1535
5,1915
5,900
4,7412
5,2175
-15,6291
-8,9037
-16,468
-16,1330
-15,6644
-3,12054
3,794
-8,635
-17,10781
-15,11190
-13,2142
-14,10061
0,4353
-14,6071
4,4246
10,3789
-15,2423
9,6447
-15,10555
-12,10513
-18,7825
10,9849
5,7328
-4,1972
-16,2758
-17,3863
8,5510
3,766
-17,2901
-18,2983
11,8049
-15,11631
7,3511
-16,445
7,12090
-16,4052
4,9858
0,5164
-5,11768
6,1541
-15,9124
-17,599
-1,10269
5,9129
2,5799
-2,10243
-14,7852
-16,4185
6,9407
7,9433
7,435
-15,12424
-16,7970
-9,2985
-8,8914
-15,9332
-15,2288
-16,6345
-5,10761
2,440
0,2041
8,6012
4,3996
7,6026
-2,9913
8,4067
-1,8018
0,5531
-20,6364
7,11148
-18,12384
4,10306
-12,10691
8,5691
-16,8530
6,10242
-13,8490
-17,5038
3,8857
8,8693
-18,4800
-18,520
-14,10817
6,12052
1,6046
-13,988
7,10932
7,4984
-15,3657
-18,5205
11,8310
3,1284
1,277
7,8424
8,12315
-10,362
4,6525
-18,3876
0,12233
-9,108
9,9066
-1,3120
-20,9215
4,9402
2,11713
-9,10800
0,2904
-16,8928
-14,4830
5,12279
-12,3188
2,945
11,1531
4,3768
9,11143
-15,7865
6,3826
-2,9401
6,7537
-15,6124
-11,627
-17,5373
2,6928
-19,3725
-15,1111
5,5882
6,3409
5,3363
5,8014
-14,1218
-15,12495
-14,9904
1,11468
-14,7325
3,5212
-17,11022
-12,4087
-17,5287
-1,11787
-17,1648
8,5739
7,3741
6,5442
-1,1223
-17,2742
-1,11051
-15,9529
-14,3492
-4,8105
-18,9183
-15,7171
-13,5912
5,3579
2,10769
3,2791
11,8058
1,4747
-16,145
-10,11026
8,1829
6,2717
-17,1178
5,3074
-11,8437
2,3217
-11,8760
6,3149
4,4520
-22,2941
-13,4934
-14,3759
2,8940
7,1865
-16,9127
2,9102
-11,6133
-16,1061
3,4787
5,158
7,1235
-18,2100
8,1197
10,9101
-16,10949
9,2316
-9,10943
0,9172
-18,4967
-14,12002
7,12179
7,10578
-5,4168
2,1000
-17,4655
-7,11315
-17,8435
2,6230
6,3844
-19,1505
1,11307
7,5735
-17,4162
-12,1320
0,3069
-3,11818
-20,8894
0,4351
-8,7635
-15,7561
6,5487
8,6843
-17,2089
4,11224
11,9181
6,966
-7,6552
6,10595
2,7410
-14,3832
7,1100
-19,7041
-2,10221
2,11552
-1,6876
6,3520
10,3224
-7,3121
-1,4748
1,9300
-6,5506
-17,1112
-2,11532
7,6478
2,5923
0,5753
7,11157
-11,3127
-15,1585
3,8285
7,12499
7,12486
4,5881
-12,7063
-18,2513
-14,2922
-5,1440
6,377
1,7143
0,11011
7,4689
-13,6132
-17,12442
-5,9157
7,326
8,9143
-7,1362
-19,12420
-18,10343
-9,12085
-7,345
10,12206
-17,10778
-15,9240
-5,12317
-12,9975
-9,1365
-8,2772
-7,3922
9,1360
-17,2012
7,1948
-13,7833
-18,10721
2,5421
7,1744
8,687
9,2276
-11,6451
-18,11489
-15,1233
10,5045
5,8767
8,8635
-17,8726
-1,2606
-4,3487
-9,6988
-11,1446
-7,7165
-5,2525
7,10129
-14,10700
-14,3098
-9,9182
7,9675
6,6222
-14,4617
2,12266
-14,9412
-15,6709
-17,4184
-16,458
-13,11166
-20,7
-15,2164
8,5944
-6,3598
-14,6470
-3,5717
-11,5051
5,4043
6,10612
-14,11373
10,3715
3,10588
-17,2874
9,11986
-13,2048
7,10445
-13,10560
3,5497
3,11116
-14,10018
-14,8477
-4,8607
1,11603
4,9598
6,6020
-11,11996
-14,5563
-18,2307
-7,4059
-1,12488
0,9654
-12,1754
-13,10198
-13,7697
-10,9591
2,2951
-16,7557
1,3346
-13,2256
-14,2653
4,2678
9,4772
-1,179
5,11762
-17,10049
-13,11087
1,2177
-6,10816
-11,9425
-3,12402
10,5629
14,9231
5,1433
-11,4528
9,1881
-17,6300
3,3608
-16,2421
-12,11769
8,1059
-18,4163
14,5524
7,9624
8,1938
-10,6475
10,8715
-14,7904
-15,1406
-11,5183
5,12292
3,3109
0,5358
2,4036
8,10022
8,7316
-15,7639
5,3292
-1,11471
-15,5545
8,1195
6,10131
-4,919
8,12342
-15,8262
3,5551
14,10449
-16,1830
4,9756
-13,10089
4,11265
3,12046
-10,9732
-17,3475
-17,4658
2,4745
-18,9762
5,7764
2,4276
7,9789
8,11149
-6,10377
8,9921
-14,8328
-17,10716
-10,9389
7,11681
-11,3963
3,1428
7,3331
7,11319
-4,12372
5,73
-5,2181
5,7247
-12,4212
-18,5663
3,2697
1,2094
6,6064
3,6348
-15,4034
12,8869
7,2919
5,1990
-15,9901
-19,3318
0,10444
-11,3786
-11,12236
-13,4148
-1,1928
8,7945
-3,8016
-14,12309
-14,4085
13,11488
-12,3406
-7,4423
-7,4311
-13,5012
-16,10655
-15,5452
-10,4759
6,6128
-4,6517
8,9847
-12,4111
-14,942
4,4082
3,12493
-4,10852
3,4551
-5,5668
-14,4376
-15,5023
5,9531
-15,6519
6,5548
-15,9299
0,6854
7,11092
-3,7281
3,11773
-3,1274
-13,12067
-14,504
6,7248
-7,12244
2,668
-12,11098
-18,11122
14,12435
-13,208
-3,6061
-13,8372
7,1241
-10,3465
-21,3672
-6,4977
-10,8524
-8,10805
-8,3111
8,2487
4,7732
-9,4010
8,3133
-13,3920
-15,1088
2,7585
-13,9422
-17,4739
8,6912
-14,9909
5,2209
5,12376
-17,7689
-15,2746
2,7612
-9,8956
-15,8650
6,9618
5,2661
-14,3316
-16,640
-10,2424
-14,2429
5,2431
-12,5223
4,4322
-14,1185
-14,8290
-9,3381
7,12459
7,4840
-17,4016
2,10661
6,11761
-15,7429
-2,1510
8,3610
4,4261
-1,3938
-10,4534
-2,11380
4,9244
-16,4326
-5,11739
4,1937
-15,1258
0,400
7,4125
-9,153
-12,6021
4,10644
1,4086
-16,4368
3,8095
8,12009
4,1094
-15,7917
-15,3728
-12,12093
8,235
2,3038
1,10035
-14,7278
-13,7819
-6,10870
9,31
6,8811
-13,12356
7,10317
4,6332
10,11346
-16,4372
-16,11301
-1,1380
6,7664
7,9366
6,4103
7,12365
-14,10992
-9,5181
-16,9506
1,5175
-17,11389
8,5515
-13,5240
-12,2729
-15,8048
8,3209
6,6176
4,4669
2,8117
-1,9018
-19,1438
-13,6471
-14,11919
7,6394
-3,9520
-7,6702
-2,11294
-11,10074
-13,12343
-18,1422
-16,5168
-14,12103
-18,10115
-5,546
-14,8785
-9,2127
3,8645
-15,5103
-8,10557
-13,11403
-18,9711
-17,4806
6,9751
-11,11786
5,2333
0,10504
-12,8606
-9,8322
0,1358
-13,9930
-11,1168
6,1557
11,11749
4,356
-10,7474
3,4842
3,4535
-10,9293
-1,6306
4,12463
4,2515
5,10041
-2,9996
0,9938
-11,7714
-11,3614
-10,6682
1,5357
-5,2138
-3,3466
-16,11557
-1,2950
-14,3683
-2,1593
-15,1473
13,10403
-15,11538
1,3941
7,2004
-6,7225
-16,5365
-17,8951
6,7927
-11,7624
-14,6522
11,8557
-15,9846
-19,11171
7,6635
-12,8840
-15,162
-11,6174
-15,10077
-15,7576
-15,4332
-16,1729
9,4110
-13,7320
-4,6563
9,4566
8,10524
5,6938
0,6763
7,4370
7,9889
3,10739
-5,10942
-14,8949
4,12371
-4,1911
-15,1031
7,8355
-17,6888
-14,759
13,9281
-3,10605
2,6816
-16,7744
-4,10303
-14,1142
-5,10868
-7,7729
-10,7605
-13,1262
-15,10908
-18,3936
6,528
-5,3748
-18,8820
-3,2753
-7,8365
5,10247
-5,6614
7,5003
-11,1287
-19,8295
3,6997
-10,7930
8,6608
-9,12004
7,11027
-14,12308
3,10935
4,5438
6,1481
1,8829
6,11145
3,7564
7,6163
-12,3376
-11,9056
-18,11144
-11,8044
6,2939
-14,7656
10,12208
7,5776
1,8291
-17,3370
-7,11524
5,4116
-7,4096
8,11062
8,3574
2,2982
6,6340
8,1332
2,11902
12,3469
-12,7118
-14,6003
2,5755
-18,2991
6,590
-9,5954
6,1997
-10,6576
10,3467
-16,7452
-17,6170
-13,11698
-17,11976
-9,6528
-17,9595
-5,7923
1,2450
-17,877
-1,3015
5,5141
1,3998
6,1949
3,12023
6,10101
-15,12374
-13,11450
10,8800
-7,6213
9,12377
6,10197
6,8543
13,9222
2,1253
-11,4348
8,676
-14,9763
6,3562
-13,994
8,4170
10,4962
-17,5652
-14,12025
-13,5603
-6,6312
-16,2630
-15,4022
11,2998
6,4317
-11,3760
1,6493
4,2345
8,8579
-16,5245
-18,3439
-14,10530
5,4699
-9,1750
13,2467
-16,8930
-13,1815
-7,8644
-16,10803
7,846
6,3626
7,7893
2,11379
2,3509
-3,9706
0,3642
-16,2851
0,2595
9,9480
-12,5354
-3,9614
7,2813
-9,11992
8,4330
1,1496
4,4174
-8,4310
-14,8046
-16,7614
-15,10040
3,8740
-14,12419
-15,3821
-12,10917
-16,12345
8,10385
-14,3087
-16,6897
4,2459
3,2204
-7,8156
-13,12252
-14,7337
5,7493
-6,54
-17,5196
2,6631
2,7053
5,11838
-17,11118
2,12010
3,9148
-16,402
-9,6837
-16,1152
1,9092
-16,3158
-4,7770
-14,3987
-15,6037
6,2671
9,8670
-15,11288
-14,2693
-5,1199
11,11020
-13,133
-10,4359
1,11107
-17,8209
-5,1384
-16,2290
4,3226
-16,4829
11,11585
7,5733
5,1477
10,5046
-18,10802
2,8281
6,10540
7,12385
-17,9043
1,10406
-13,10971
1,4732
-2,8968
3,4784
-18,11234
3,9038
3,9695
-18,6303
5,4982
2,11548
-14,2317
8,5740
-14,6308
-16,4610
-11,4005
-19,931
5,4050
5,4406
-15,12496
8,3441
-16,7351
0,1167
-19,10292
1,10537
-13,991
-7,9318
-18,96
-18,1578
4,6827
-7,6605
7,3905
2,8390
7,7839
-14,8026
2,10831
0,6908
3,4135
7,9323
-9,7312
-19,10576
-11,5598
-13,7424
0,2295
-12,5707
-15,8681
-12,2219
-14,12129
-16,1187
4,3613
-5,7039
5,5543
3,2046
10,918
1,10772
12,7946
8,1781
-15,9034
-13,11632
4,11922
4,7336
2,1101
-12,799
-8,12031
-15,6002
-16,2585
-1,323
-1,10753
-8,6112
-4,4825
6,11926
3,1761
-10,11685
5,7523
-16,4981
-15,10389
-5,10299
-14,5761
4,7446
2,11940
-11,5133
-11,4910
-16,1960
-16,4445
-15,7792
4,9973
-12,5099
-14,7991
-11,2564
-5,3660
-16,5774
5,1276
-17,2980
7,708
-14,7313
-18,554
5,5130
5,3459
9,1742
6,6665
-15,117
-14,11407
2,8863
-16,7742
7,5508
4,7783
-17,859
-16,2112
6,4303
-4,10192
2,2624
-11,12405
3,5458
-13,9688
6,3059
-15,11409
-17,2282
12,7934
5,5468
8,7834
-11,3766
6,10492
-16,5674
-10,6898
7,5893
6,3813
-20,2840
6,10172
-9,11701
-16,10079
2,9105
-8,7022
-12,3360
5,5501
7,2372
3,6422
9,4264
-5,10507
-15,5476
3,8243
-17,19
-16,5342
1,7680
-15,8887
3,4897
-12,4569
-14,6205
-14,318
2,10979
6,8074
-18,5998
-4,11127
7,5706
-10,6298
5,4006
-5,332
-17,7023
-10,9292
-14,10235
10,11690
-3,11112
6,6482
-14,3566
5,5642
7,5849
-12,8454
-19,3731
-14,3271
-9,7464
-4,8934
-14,6694
-16,7649
-15,9963
-10,8981
-15,927
4,8786
5,9647
-17,7211
6,6790
2,6435
5,10770
-7,6100
-16,6924
5,3359
-13,2415
-17,7362
8,8414
3,10339
-4,1190
4,12303
4,11869
-14,698
9,8990
-6,8168
